ASSET_CODE,LSWorkType,JOB_CODE,Monthvalues,YearValues,LogSheetDayCount,IOTDayCount,IOTRunHr,LOGSheetRunHr,IOTUtilization,LogUtilization,BU_Description,IC_Description,Deviation,IOTWOrkDone,LogSheetWorkDone,Asset_Description,ExpectedLogSheetHr,ExpectedIOTHrs,Capacity,AssetGrp,UtilizationHrs_Considered,UtilizationPerc_Considered,UtilizationStatus,ProductivityPercent,Expected_FuelQuantity
0276761H,W,LE21M993,March,2025,26.0,26.0,0.0,192,0.0,73.85,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,156.0,0276761H-PICK AND CARRY CRANE 23T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,192.0,73.85,UnderUtilized,FSFProductivityPercent,864.0
0128278H,W,LE21M882,March,2025,26.0,26.0,0.0,213,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,24.0,0128278H-TELEHANDLER 17Mtr,0.0,0.0,,0128-Tele Handlers - 17 M,213.0,0.0,Acceptable,LFProductivityPercent,
0276777H,W,LE21M884,March,2025,26.0,26.0,0.0,145,0.0,55.77,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,20.0,0276777H-PICK & CARRY CRANE 23T,260.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,145.0,55.77,UnderUtilized,FSFProductivityPercent,652.5
0128286H,W,LE22M633,March,2025,26.0,0.0,0.0,175,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,25.0,0128286H-TELEHANDLER 17MTR,0.0,0.0,,0128-Tele Handlers - 17 M,175.0,0.0,Acceptable,LFProductivityPercent,
0218145H,W,LE23M613,March,2025,26.0,0.0,0.0,234,0.0,90.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,587.0,0218145H-CRAWLER CRANE 100T,260.0,0.0,100 - 160 Ton,0218-Crawler Cranes,234.0,90.0,UnderUtilized,SFProductivityPercent,1872.0
0286057H,W,LE23M412,March,2025,26.0,26.0,51.44,276,0.0,0.0,Minerals & Metals,Minerals & Metals,81.36,0.0,39.0,0286057H- Man-lift - 92ft,0.0,0.0,,0286-Man Lift,276.0,0.0,Acceptable,LFProductivityPercent,
0218149H,W,LE180450,March,2025,26.0,0.0,0.0,25,0.0,9.62,Large Water Systems Business Unit (North & West),Water & Effluent Treatment IC,100.0,0.0,576.0,0218149H-Crawler Crane,260.0,0.0,100 - 160 Ton,0218-Crawler Cranes,25.0,9.62,UnderUtilized,LFProductivityPercent,200.0
0286060H,W,LE22M451,March,2025,26.0,26.0,0.0,247,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,52.0,0286060H-TRUCK MOUNTED BOOM LIFT 80FT,0.0,0.0,,0286-Man Lift,247.0,0.0,Acceptable,LFProductivityPercent,
0286061H,W,LE20M087,March,2025,26.0,26.0,243.77,269,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,9.38,0.0,1479.0,0286061H- Truck Mounted Boom Lift  ( Man Lift ) - 230 kgs,0.0,0.0,,0286-Man Lift,243.77,0.0,Acceptable,LFProductivityPercent,
0286062H,W,LE20M087,March,2025,26.0,26.0,310.6,321,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,3.24,0.0,1629.0,0286062H- Truck Mounted Boom Lift  ( Man Lift ) - 230 kgs,0.0,0.0,,0286-Man Lift,310.6,0.0,Acceptable,LFProductivityPercent,
02760VYH,W,LE22M449,March,2025,26.0,0.0,0.0,138,0.0,53.08,Large Water Systems Business Unit (South & East),Water & Effluent Treatment IC,100.0,0.0,571.0,02760VYH-Pick and Carry Crane,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,138.0,53.08,UnderUtilized,FSFProductivityPercent,621.0
02760WFH,W,LE20M188,March,2025,26.0,0.0,0.0,103,0.0,39.62,Rural Water Supply (Central & West),Water & Effluent Treatment IC,100.0,0.0,290.0,02760WFH-PICK N CARRY CRANE,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,103.0,39.62,UnderUtilized,FSFProductivityPercent,463.5
0208156H,W,LE180255,March,2025,26.0,0.0,0.0,270,0.0,103.85,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,125.0,0208156H- Crawler Mounted Crane - 250 T - Heavy duty crane 150 T - 300 T,260.0,0.0,200 - 300 Ton,0208-Crawler Cranes,270.0,103.85,Acceptable,SFProductivityPercent,3240.0
02760WTH,W,LE22M954,March,2025,26.0,0.0,0.0,46,0.0,17.69,Rural Water Supply (South & East),Water & Effluent Treatment IC,100.0,0.0,205.0,02760WTH-PICK N CARRY CRANE,260.0,0.0,20 - 25 Ton,0276-Tyre Mounted Crane,46.0,17.69,UnderUtilized,LFProductivityPercent,207.0
0208162H,W,LE180255,March,2025,26.0,0.0,0.0,250,0.0,96.15,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,125.0,0208162H- Crawler Mounted Crane - 250 T - Heavy duty crane 150 T - 300 T,260.0,0.0,200 - 300 Ton,0208-Crawler Cranes,250.0,96.15,UnderUtilized,SFProductivityPercent,3000.0
0276165H,W,LE190207,March,2025,0.0,26.0,0.0,0,0.0,0.0,UG-METRO,Heavy Civil Infrastructure IC,0.0,0.0,0.0,0276165H-23T PICK & CARRY CRANE,0.0,260.0,20 - 25 Ton,0276-Tyre Mounted Crane,0.0,0.0,Acceptable,LFProductivityPercent,0.0
028802JH,W,LE21M759,March,2025,26.0,26.0,159.91,201,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,20.44,0.0,23.0,028802JH-Truck Mounted Manlift,0.0,0.0,,0288-Man Lift,159.91,0.0,Acceptable,LFProductivityPercent,
028804NH,W,LE21M759,March,2025,26.0,26.0,126.22,205,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,38.43,0.0,24.0,028804NH-Multiactivity PNC Crane cum Aerial Access Platform,0.0,0.0,,0288-Man Lift,205.0,0.0,Acceptable,LFProductivityPercent,
0235525H,W,LE21M884,March,2025,26.0,26.0,0.0,299,0.0,115.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,24.0,0235525H-TYRE MOUNTED CRANE 70T,260.0,260.0,30 - 55 Ton,0235-Tyre Mounted Crane,299.0,115.0,Acceptable,SFProductivityPercent,2392.0
028806FH,W,LE21M884,March,2025,26.0,26.0,0.0,123,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,25.0,028806FH-SELF PROPELLED BOOM LIFT 80FT,0.0,0.0,,0288-Man Lift,123.0,0.0,Acceptable,LFProductivityPercent,
02800691,W,LE24M395,March,2025,26.0,0.0,0.0,175,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,24.0,02800691- TRUCK MOUNTED KNUCKLE BOOM CR,0.0,0.0,,0280-Truck Mounted Cranes,175.0,0.0,Acceptable,LFProductivityPercent,
0217299H,W,LE21M883,March,2025,0.0,26.0,0.0,0,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,0.0,0.0,0.0,0217299H-CRAWLER CRANE 45T(0217234H),0.0,260.0,30 - 55 Ton,0217-Crawler Cranes,0.0,0.0,Acceptable,LFProductivityPercent,0.0
0217302H,W,LE21M883,March,2025,26.0,26.0,0.0,214,0.0,82.31,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,1007.0,0217302H-CRAWLER CRANE 60T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,214.0,82.31,UnderUtilized,SFProductivityPercent,1284.0
0217310H,W,LE22M963,March,2025,26.0,26.0,236.5,234,90.96,90.0,Minerals & Metals,Minerals & Metals,1.06,0.0,1225.0,0217310H-55t Crawler crane,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,236.5,90.96,UnderUtilized,SFProductivityPercent,1419.0
0280191H,W,LE180255,March,2025,26.0,0.0,0.0,272,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,125.0,0280191H-TRUCK MOUNTED KNUCKLE BOOM CRANE,0.0,0.0,,0280-Truck Mounted Cranes,272.0,0.0,Acceptable,LFProductivityPercent,
02190036,W,LE21M880,March,2025,26.0,26.0,0.0,345,0.0,132.69,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,345.0,02190036-Crawler Mounted Crane 35 T - F,260.0,260.0,30 - 55 Ton,0219-Crawler Cranes,345.0,132.69,Acceptable,SFProductivityPercent,1552.5
0286066H,W,LE22M451,March,2025,26.0,26.0,0.0,250,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,41.0,0286066H-TRUCK MOUNTED BOOM LIFT 80FT,0.0,0.0,,0286-Man Lift,250.0,0.0,Acceptable,LFProductivityPercent,
0286071H,W,LE20M087,March,2025,26.0,26.0,81.63,46,0.0,0.0,BRIDGES BU,Transportation Infrastructure IC,43.65,0.0,17.0,0286071H- Truck Mounted Boom Lift  ( Man Lift ) - 200 kgs -  - Man Lift - 200 Kgs,0.0,0.0,,0286-Man Lift,46.0,0.0,Acceptable,LFProductivityPercent,
02190044,W,LE24M744,March,2025,26.0,26.0,712.94,349,274.21,134.23,Factory,Minerals & Metals,51.05,3775.9,2302.0,02190044-Crawler Mounted Crane 35 T - F,260.0,260.0,30 - 55 Ton,0219-Crawler Cranes,349.0,134.23,Acceptable,SFProductivityPercent,1570.5
0286073H,W,LE22M451,March,2025,26.0,26.0,0.0,251,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,48.0,0286073H-TRUCK MOUNTED BOOM LIFT 80FT,0.0,0.0,,0286-Man Lift,251.0,0.0,Acceptable,LFProductivityPercent,
0215953H,W,LE24M394,March,2025,26.0,0.0,0.0,143,0.0,55.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,28.0,0215953H-CRAWLER CRANE 80T (02140861O),260.0,0.0,70 - 90 Ton,0215-Crawler Cranes,143.0,55.0,UnderUtilized,FSFProductivityPercent,1144.0
0215960H,W,LE170612,March,2025,26.0,0.0,0.0,110,0.0,42.31,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,208.0,0215960H-CRAWLER CRANE,260.0,0.0,70 - 90 Ton,0215-Crawler Cranes,110.0,42.31,UnderUtilized,FSFProductivityPercent,880.0
0215965H,W,LE23M803,March,2025,26.0,0.0,0.0,186,0.0,71.54,UG-METRO,Heavy Civil Infrastructure IC,100.0,0.0,1035.0,0215965H-CRAWLER CRANE 80T,260.0,0.0,70 - 90 Ton,0215-Crawler Cranes,186.0,71.54,UnderUtilized,FSFProductivityPercent,1488.0
0128340H,W,LE20M067,March,2025,26.0,26.0,2.67,201,0.0,0.0,Public Space,Buildings & Factories,98.67,0.0,263.0,0128340H- Tele Handlers (Loadall) - 4T at 17 M - Tele Handlers - 17 M,0.0,0.0,,0128-Tele Handlers - 17 M,201.0,0.0,Acceptable,LFProductivityPercent,
0279108H,W,LE200816,March,2025,26.0,26.0,69.34,151,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,54.08,0.0,481.0,0279108H-Truck Mounted Crane,0.0,0.0,,0279-Truck Mounted Cranes,151.0,0.0,Acceptable,LFProductivityPercent,
0216097H,W,LE20M065,March,2025,26.0,26.0,211.64,207,0.0,0.0,DFCC BU,Transportation Infrastructure IC,2.19,0.0,24.0,0216097H-75T Crawler Crane,0.0,0.0,,0216-Crawler Cranes,211.64,0.0,Acceptable,LFProductivityPercent,
0216103H,W,LE24M395,March,2025,26.0,0.0,0.0,193,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,157.0,0216103H-CRAWLER CRANE 60T,0.0,0.0,,0216-Crawler Cranes,193.0,0.0,Acceptable,LFProductivityPercent,
0216104H,W,LE23M613,March,2025,26.0,0.0,0.0,312,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,886.0,0216104H-CRAWLER CRANE 60T,0.0,0.0,,0216-Crawler Cranes,312.0,0.0,Acceptable,LFProductivityPercent,
0216105H,W,LE24M394,March,2025,26.0,0.0,0.0,227,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,25.0,0216105H-CRAWLER CRANE 60T,0.0,0.0,,0216-Crawler Cranes,227.0,0.0,Acceptable,LFProductivityPercent,
0216108H,W,LE24M395,March,2025,26.0,0.0,0.0,283,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,214.0,0216108H-CRAWLER CRANE 60T,0.0,0.0,,0216-Crawler Cranes,283.0,0.0,Acceptable,LFProductivityPercent,
0216109H,W,LE24M394,March,2025,26.0,0.0,0.0,312,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,20.0,0216109H-CRAWLER CRANE 60T,0.0,0.0,,0216-Crawler Cranes,312.0,0.0,Acceptable,LFProductivityPercent,
0217342H,W,LE21M883,March,2025,26.0,26.0,0.0,238,0.0,91.54,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,1136.0,0217342H-CRAWLER CRANE 75T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,238.0,91.54,UnderUtilized,SFProductivityPercent,1428.0
0217349H,W,LE22M233,March,2025,26.0,0.0,0.0,146,0.0,56.15,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,159.0,0217349H-CRAWLER CRANE,260.0,0.0,30 - 55 Ton,0217-Crawler Cranes,146.0,56.15,UnderUtilized,FSFProductivityPercent,876.0
0217354H,W,LE23M794,March,2025,26.0,26.0,133.58,132,51.38,50.77,BRIDGES BU,Transportation Infrastructure IC,1.18,0.0,25.0,0217354H- CRAWLER MOUNTED CRANE - 60 T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,133.58,51.38,UnderUtilized,FSFProductivityPercent,801.48
0217357H,W,LE20M087,March,2025,26.0,26.0,125.27,119,48.18,45.77,BRIDGES BU,Transportation Infrastructure IC,5.01,0.0,1482.0,0217357H- Crawler Crane 60 Ton,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,125.27,48.18,UnderUtilized,FSFProductivityPercent,751.62
0217358H,W,LE20M087,March,2025,26.0,26.0,294.07,299,113.1,115.0,BRIDGES BU,Transportation Infrastructure IC,1.65,0.0,3951.0,0217358H- Crawler Mounted Crane - 60T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,294.07,113.1,Acceptable,SFProductivityPercent,1764.42
0235540H,W,LE21M882,March,2025,26.0,0.0,0.0,99,0.0,38.08,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,6.0,0235540H-TYRE MOUNTED CRANE 50T,260.0,0.0,30 - 55 Ton,0235-Tyre Mounted Crane,99.0,38.08,UnderUtilized,LFProductivityPercent,792.0
028806ZH,W,LE21M884,March,2025,0.0,26.0,0.0,0,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,0.0,0.0,0.0,028806ZH-SELF PROPELLED BOOM LIFT 80FT,0.0,0.0,,0288-Man Lift,0.0,0.0,Acceptable,LFProductivityPercent,
028807CH,W,LE21M884,March,2025,0.0,26.0,0.0,0,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,0.0,0.0,0.0,028807CH-SELF PROPELLED BOOM LIFT 80FT,0.0,0.0,,0288-Man Lift,0.0,0.0,Acceptable,LFProductivityPercent,
028807DH,W,LE22M098,March,2025,0.0,26.0,217.4,0,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,100.0,0.0,0.0,028807DH-Multiactivity PNC Crane cum Aerial Access Platform,0.0,0.0,,0288-Man Lift,217.4,0.0,Acceptable,LFProductivityPercent,
0235553H,W,LE21M883,March,2025,26.0,26.0,0.0,250,0.0,96.15,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,1195.0,0235553H-TYRE MOUNTED CRANE 70T,260.0,260.0,30 - 55 Ton,0235-Tyre Mounted Crane,250.0,96.15,UnderUtilized,SFProductivityPercent,2000.0
028808NH,W,LE21M759,March,2025,26.0,26.0,121.21,189,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,35.87,0.0,22.0,028808NH-Multiactivity PNC Crane cum Aerial Access Platform,0.0,0.0,,0288-Man Lift,189.0,0.0,Acceptable,LFProductivityPercent,
0286081H,W,LE200355,March,2025,26.0,0.0,0.0,115,0.0,0.0,Urban Water & Water Management,Water & Effluent Treatment IC,100.0,0.0,321.0,0286081H-TRUCK MOUNTED MANLIFT,0.0,0.0,,0286-Man Lift,115.0,0.0,Acceptable,LFProductivityPercent,
02190281,W,LE24M658,March,2025,26.0,0.0,0.0,211,0.0,81.15,Metals BU,Minerals & Metals,100.0,0.0,1696.0,02190281-Crawler Mounted Crane 35 T - F,260.0,0.0,30 - 55 Ton,0219-Crawler Cranes,211.0,81.15,UnderUtilized,SFProductivityPercent,949.5
0287160H,W,LE180988,March,2025,26.0,0.0,0.0,43,0.0,0.0,Airports,Buildings & Factories,100.0,0.0,320.0,0287160H-TRUCK MOUNTED BOOM LIFT ( MAN LIFT ) - 200 KGS,0.0,0.0,,0287-Man Lift,43.0,0.0,Acceptable,LFProductivityPercent,
0287176H,W,LE21M881,March,2025,26.0,26.0,0.0,116,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,29.0,0287176H-TRUCK MOUNTED BOOM LIFT 150FT,0.0,0.0,,0287-Man Lift,116.0,0.0,Acceptable,LFProductivityPercent,
0219134H,W,LE22M705,March,2025,26.0,26.0,142.78,142,54.92,54.62,Metals BU,Minerals & Metals,0.55,0.0,84.0,0219134H- Crawler Mounted Crane -  45t,260.0,260.0,30 - 55 Ton,0219-Crawler Cranes,142.78,54.92,UnderUtilized,FSFProductivityPercent,642.51
0287186H,W,LE21M883,March,2025,26.0,26.0,0.0,88,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,27.0,0287186H-SELP PROPELLED BOOM LIFT 80FT,0.0,0.0,,0287-Man Lift,88.0,0.0,Acceptable,LFProductivityPercent,
02170124,W,LE20M087,March,2025,26.0,26.0,88.17,91,33.91,35.0,BRIDGES BU,Transportation Infrastructure IC,3.11,0.0,1230.0,02170124-Crawler Mounted Crane 50 T - Z,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,88.17,33.91,UnderUtilized,LFProductivityPercent,529.02
0279164H,W,LE180311,March,2025,26.0,26.0,162.33,144,0.0,0.0,DFCC BU,Transportation Infrastructure IC,11.29,0.0,240.0,0279164H-Truck Mounted Crane 5 MT,0.0,0.0,,0279-Truck Mounted Cranes,162.33,0.0,Acceptable,LFProductivityPercent,
0217132H,W,LE21M448,March,2025,0.0,26.0,0.0,0,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,0.0,0.0,0.0,0217132H-CRAWLER CRANE 55T,0.0,260.0,30 - 55 Ton,0217-Crawler Cranes,0.0,0.0,Acceptable,LFProductivityPercent,0.0
0217154H,W,LE21M881,March,2025,26.0,26.0,0.0,113,0.0,43.46,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,47.0,0217154H-CRAWLER CRANE 60T(0216-039-H),260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,113.0,43.46,UnderUtilized,FSFProductivityPercent,678.0
0217160H,W,LE21M883,March,2025,26.0,26.0,0.0,244,0.0,93.85,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,1284.0,0217160H-CRAWLER CRANE 55T(0217-062-H,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,244.0,93.85,UnderUtilized,SFProductivityPercent,1464.0
0217367H,W,LE20M087,March,2025,26.0,26.0,257.01,284,98.85,109.23,BRIDGES BU,Transportation Infrastructure IC,9.5,0.0,7299.0,0217367H- Crawler Mounted Crane - 50 T - Small Cranes < 75 T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,257.01,98.85,UnderUtilized,SFProductivityPercent,1542.06
02140748,W,LE23MA15,March,2025,26.0,0.0,0.0,396,0.0,152.31,Metals BU,Minerals & Metals,100.0,0.0,722.0,02140748-Crawler Mounted Crane 80 T - M,260.0,0.0,70 - 90 Ton,0214-Crawler Cranes,396.0,152.31,Acceptable,SFProductivityPercent,2376.0
02180146,W,LE21M992,March,2025,26.0,26.0,0.0,221,0.0,85.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,28.0,02180146-CRAWLER MOUNTED CRANE - 100 T ,260.0,260.0,100 - 160 Ton,0218-Crawler Cranes,221.0,85.0,UnderUtilized,SFProductivityPercent,1768.0
0218089H,W,LE21M494,March,2025,26.0,26.0,0.0,81,0.0,31.15,UG-METRO,Heavy Civil Infrastructure IC,100.0,0.0,170.0,0218089H-CRAWLER CRANE 100T,260.0,260.0,100 - 160 Ton,0218-Crawler Cranes,81.0,31.15,UnderUtilized,LFProductivityPercent,648.0
0285084H,W,LE20M065,March,2025,26.0,26.0,234.18,221,0.0,0.0,DFCC BU,Transportation Infrastructure IC,5.63,0.0,25.0,0285084H-Truck Mounted Crane (TMC),0.0,0.0,,0285-Truck Mounted Cranes,234.18,0.0,Acceptable,LFProductivityPercent,
0235567H,W,LE24M040,March,2025,26.0,0.0,0.0,127,0.0,48.85,Residential Spaces,Buildings & Factories,100.0,0.0,24.0,0235567H- Tyre Mounted Crane - PPM 580 - 50 T - Small Cranes < 75 T,260.0,0.0,30 - 55 Ton,0235-Tyre Mounted Crane,127.0,48.85,UnderUtilized,FSFProductivityPercent,1016.0
028809NH,W,LE20M187,March,2025,26.0,26.0,198.35,234,0.0,0.0,Rural Water Supply (Central & West),Water & Effluent Treatment IC,15.24,0.0,489.0,028809NH-Truck Mounted Manlift,0.0,0.0,,0288-Man Lift,198.35,0.0,Acceptable,LFProductivityPercent,
0235584H,W,LE23M755,March,2025,26.0,0.0,0.0,89,0.0,0.0,Renewables - International,Renewable,100.0,0.0,152.0,0235584H-ROUGH TERRAIN CRANE 90T,0.0,0.0,,0235-Tyre Mounted Crane,89.0,0.0,Acceptable,LFProductivityPercent,
0235590H,W,LE21M882,March,2025,26.0,26.0,0.0,229,0.0,88.08,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,24.0,0235590H-TYRE MOUNTED CRANE 50T,260.0,260.0,30 - 55 Ton,0235-Tyre Mounted Crane,229.0,88.08,UnderUtilized,SFProductivityPercent,1832.0
0235591H,W,LE24M511,March,2025,26.0,0.0,0.0,117,0.0,0.0,Renewables - International,Renewable,100.0,0.0,262.0,0235591H-TYRE MOUNTED CRANE – 50 TON,0.0,0.0,,0235-Tyre Mounted Crane,117.0,0.0,Acceptable,LFProductivityPercent,
0235602H,W,LE21M900,March,2025,26.0,26.0,21.4,110,8.23,42.31,Industrial & Desalination Business Segment,Water & Effluent Treatment IC,80.55,0.0,90.0,0235602H-Tyre Mounted Crane,260.0,260.0,30 - 55 Ton,0235-Tyre Mounted Crane,110.0,42.31,UnderUtilized,FSFProductivityPercent,880.0
0235607H,W,LE21M993,March,2025,26.0,0.0,0.0,236,0.0,90.77,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,370.0,0235607H-Tyre Mounted Crane 60T,260.0,0.0,30 - 55 Ton,0235-Tyre Mounted Crane,236.0,90.77,UnderUtilized,SFProductivityPercent,1888.0
0235610H,W,LE24M623,March,2025,26.0,0.0,0.0,300,0.0,115.38,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,160.0,0235610H-Tyre Mounted Crane 60T,260.0,0.0,30 - 55 Ton,0235-Tyre Mounted Crane,300.0,115.38,Acceptable,SFProductivityPercent,2400.0
0128438H,W,LE23M755,March,2025,26.0,0.0,0.0,144,0.0,0.0,Renewables - International,Renewable,100.0,0.0,164.0,0128438H-TELEHANDLER,0.0,0.0,,0128-Tele Handlers - 17 M,144.0,0.0,Acceptable,LFProductivityPercent,
02140934,W,LE23M838,March,2025,26.0,26.0,176.37,260,67.83,100.0,Metals BU,Minerals & Metals,32.17,0.0,960.0,02140934-Crawler Mounted Crane 80 T - M,260.0,260.0,70 - 90 Ton,0214-Crawler Cranes,260.0,100.0,Acceptable,SFProductivityPercent,1560.0
0219142H,W,LE24M055,March,2025,26.0,26.0,44.81,276,17.23,106.15,BRIDGES BU,Transportation Infrastructure IC,83.76,0.0,339.0,0219142H- Crawler Mounted Crane -  30 T,260.0,260.0,30 - 55 Ton,0219-Crawler Cranes,276.0,106.15,Acceptable,SFProductivityPercent,1242.0
0287199H,W,LE200815,March,2025,26.0,26.0,128.19,286,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,55.18,0.0,607.0,0287199H-Truck Mounted Manlift,0.0,0.0,,0287-Man Lift,286.0,0.0,Acceptable,LFProductivityPercent,
02300605,W,LE150286,March,2025,26.0,26.0,0.0,63,0.0,24.23,Special Bridges,Heavy Civil Infrastructure IC,100.0,0.0,80.0,02300605-Crawler Mounted Crane 18 T - T,260.0,260.0,18 - 20 Ton,0230-Crawler Cranes,63.0,24.23,UnderUtilized,LFProductivityPercent,283.5
02300737,W,LE150286,March,2025,26.0,0.0,0.0,47,0.0,18.08,Special Bridges,Heavy Civil Infrastructure IC,100.0,0.0,58.0,02300737-CRAWLER MOUNTED CRANE 18 T - T,260.0,0.0,18 - 20 Ton,0230-Crawler Cranes,47.0,18.08,UnderUtilized,LFProductivityPercent,211.5
0287219H,W,LE21M881,March,2025,26.0,26.0,0.0,109,0.0,0.0,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,25.0,0287219H-TRUCK MOUNTED BOOM LIFT 80FT,0.0,0.0,,0287-Man Lift,109.0,0.0,Acceptable,LFProductivityPercent,
0233099H,W,LE23M613,March,2025,26.0,0.0,0.0,64,0.0,0.0,HSR-METRO,Heavy Civil Infrastructure IC,100.0,0.0,276.0,0233099H-TYRE MOUNTED CRANE 150T,0.0,0.0,,0233-Tyre Mounted Cranes,64.0,0.0,Acceptable,LFProductivityPercent,
0233105H,W,LE23MA15,March,2025,26.0,0.0,0.0,288,0.0,0.0,Metals BU,Minerals & Metals,100.0,0.0,813.0,0233105H- Tyre Mounted Crane - 160T,0.0,0.0,,0233-Tyre Mounted Cranes,288.0,0.0,Acceptable,LFProductivityPercent,
02340046,W,LE22M710,March,2025,26.0,26.0,249.68,228,0.0,0.0,Minerals & Metals,Minerals & Metals,8.68,0.0,820.0,02340046-Tyre Mounted Crane - 90 T ,0.0,0.0,,0234-Tyre Mounted Cranes,249.68,0.0,Acceptable,LFProductivityPercent,
0234032H,W,LE180255,March,2025,26.0,0.0,0.0,132,0.0,0.0,Heavy Structures,Heavy Civil Infrastructure IC,100.0,0.0,122.0,0234032H-TYRE MOUNTED CRANE  80 TON,0.0,0.0,,0234-Tyre Mounted Cranes,132.0,0.0,Acceptable,LFProductivityPercent,
0235021H,W,LE20M001,March,2025,26.0,26.0,27.1,35,10.42,13.46,Metro BU,Transportation Infrastructure IC,22.57,0.0,100.0,0235021H-TYRE MOUNDED CRANE-50 MT,260.0,260.0,30 - 55 Ton,0235-Tyre Mounted Crane,27.1,10.42,UnderUtilized,LFProductivityPercent,216.8
027G0105,W,LE22M371,March,2025,0.0,26.0,0.0,0,0.0,0.0,Rural Water Supply (North),Water & Effluent Treatment IC,0.0,0.0,0.0,027G0105-Pick N Carry Crane - 15T with Aerial Access Platform,0.0,0.0,,027G-Pick & Carry Cranes,0.0,0.0,Acceptable,LFProductivityPercent,
0217194H,W,LE21M883,March,2025,26.0,26.0,0.0,192,0.0,73.85,TFL-MAHSR C4,Heavy Civil Infrastructure IC,100.0,0.0,957.0,0217194H-CRAWLER CRANE 45T,260.0,260.0,30 - 55 Ton,0217-Crawler Cranes,192.0,73.85,UnderUtilized,FSFProductivityPercent,1152.0
